"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL26154";"";"None";"320.32";"0";"1.70";"1";"CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCOCC3)cc21";"Currents";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL682993";"Percentage of GABA-induced chloride currents with compound alone at 10 e-4 M";"F";"BAO_0000019";"assay format";"Bull Frog";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1126682";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";"";"";"100.0"
"CHEMBL276821";"RO-223294";"None";"339.61";"0";"4.44";"Ro-223294";"O=C1CN=C(c2c(Cl)cccc2Cl)c2cc(Cl)ccc2N1";"IC50";"'='";"142889395.85";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL650082";"Binding affinity towards benzodiazepine/GABA A receptor.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128247";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"-0.845"
"CHEMBL3410207";"";"None";"272.31";"0";"3.16";"9a";"C(#Cc1ncn2c1COc1ccccc1-2)c1ccccc1";"Ki";"'='";"1198.0";"nM";"5.92";"";"";"UO_0000065";"21.75";"0.39";"2.76";"21.89";"0";"CHEMBL3412491";"Displacement of [3H]flumazenil from rat cortex GABAA receptor BDZ binding site expressed in HEK293 cells by competition binding assay";"B";"BAO_0000219";"cell-based format";"Rattus norvegicus";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3407448";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307715";"";"";"";"1198.0"
"CHEMBL5400876";"";"None";"338.48";"0";"3.45";"16f; CAB-01-019";"c1ccc(N2CCN(CCCc3nc4ccccc4s3)CC2)nc1";"Inhibition";"'='";"35.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5324994";"Inhibition of GABAA (unknown origin) at 10 uM relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5321291";"1";"Scientific Literature";"J Med Chem";"2023";"None";"DOSE = 10.0 microM";"";"";"35.0"
"CHEMBL3329362";"";"None";"302.23";"0";"4.71";"11a";"CCCCn1c(-c2cccc(Cl)c2Cl)n[nH]c1=S";"Activity";"'='";"16.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3375235";"Displacement of [3H]muscimol form GABAA receptor in rat cerebral cortex assessed as specific radio-ligand binding level at 1 uM incubated for 10 mins by liquid scintillation counting method";"B";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351688";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"16.0"
"CHEMBL3329356";"";"None";"323.89";"1";"5.16";"5a";"CCCCCCCn1c(Cc2cccc(Cl)c2)n[nH]c1=S";"Activity";"'='";"4.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3375235";"Displacement of [3H]muscimol form GABAA receptor in rat cerebral cortex assessed as specific radio-ligand binding level at 1 uM incubated for 10 mins by liquid scintillation counting method";"B";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351688";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"4.0"
"CHEMBL3322886";"";"None";"143.15";"0";"-1.39";"27";"NC1=NCC(C(=O)O)CN1";"Ki";"'='";"537.03";"nM";"6.27";"";"";"UO_0000065";"43.80";"0.86";"7.66";"7.15";"0";"CHEMBL3370250";"Displacement of [3H]muscimol from GABAA receptor in SPRD rat brain synaptic membranes by scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351648";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"6.27"
"CHEMBL282068";"";"None";"152.15";"0";"0.29";"2";"Nc1cccc(CC(=O)O)n1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3370250";"Displacement of [3H]muscimol from GABAA receptor in SPRD rat brain synaptic membranes by scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351648";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"100.0"
"CHEMBL281098";"";"None";"117.15";"0";"0.20";"(R)-(+)-4-methyl-GABA";"C[C@@H](N)CCC(=O)O";"IC50";"'='";"21000.0";"nM";"4.68";"";"";"UO_0000065";"39.93";"0.80";"4.48";"7.39";"0";"CHEMBL683062";"In vitro inhibition of [3H]P4S binding to Gamma-aminobutyric acid receptor of human astrocytes";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1121876";"1";"Scientific Literature";"J Med Chem";"1981";"None";"";"";"";"21.0"
"CHEMBL151574";"";"None";"306.70";"0";"3.41";"Ro-073953";"O=C1CN=C(c2c(F)cccc2F)c2cc(Cl)ccc2N1";"IC50";"'='";"625172692.78";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL650082";"Binding affinity towards benzodiazepine/GABA A receptor.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128247";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"-0.204"
"CHEMBL3427542";"";"None";"435.61";"1";"5.02";"30";"C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4ncc5cccnc54)CC[C@@H]32)C1";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"17.90";"0.33";"2.78";"11.46";"0";"CHEMBL3430052";"Displacement of [3H]TBPS from GABAA receptor in Sprague-Dawley rat brain cortical membrane after 90 mins by liquid scintillation spectrometry";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3425450";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"16.0"
"CHEMBL3427535";"";"None";"386.54";"0";"3.26";"23";"C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4ncnn4)CC[C@@H]32)C1";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"21.27";"0.40";"4.96";"10.16";"0";"CHEMBL3430052";"Displacement of [3H]TBPS from GABAA receptor in Sprague-Dawley rat brain cortical membrane after 90 mins by liquid scintillation spectrometry";"B";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3425450";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"6.0"
"CHEMBL88709";"";"None";"290.50";"1";"5.20";"2";"CC#Cc1ccc(C2SCC(C(C)(C)C)CS2)cc1";"IC50";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"25.67";"0.54";"2.26";"None";"0";"CHEMBL678039";"Inhibition of [3H]EBOB binding at GABA-gated chloride channel NCB site in bovine brain membranes";"B";"BAO_0000249";"cell membrane format";"Bos taurus";"None";"None";"None";"Brain membranes";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1127158";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1993";"None";"";"";"";"35.0"
"CHEMBL294873";"";"None";"255.28";"0";"2.32";"13";"Cc1nc2c(c(N)c1C(=O)O)c1ccccc1n2C";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL678606";"Displacement of [35S]TBPS from GABA-A receptor complex at low umolar concentration";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1153654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1993";"None";"";"";"";"100.0"
"CHEMBL12";"DIAZEPAM";"4.0";"284.75";"0";"3.15";"Diazepam";"CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21";"IC50";"'='";"74000.0";"nM";"4.13";"";"";"UO_0000065";"14.51";"0.28";"0.98";"12.64";"0";"CHEMBL678606";"Displacement of [35S]TBPS from GABA-A receptor complex at low umolar concentration";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1153654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1993";"None";"";"";"";"74.0"
"CHEMBL36830";"";"None";"323.39";"0";"3.17";"33";"CN1CCC(OC(=O)c2ccccc2C(=O)c2ccccc2)CC1";"Inhibition";"'='";"46.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL680673";"Binding of [3H]- Diazepam radioligand against GABA receptor/chloride channel complex at 100 uM";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1123533";"1";"Scientific Literature";"J Med Chem";"1986";"None";"";"";"";"46.0"
"CHEMBL56414";"";"None";"256.69";"0";"4.11";"21";"O=c1cc(-c2cccc(Cl)c2)oc2ccccc12";"Ki";"'='";"616.6";"nM";"6.21";"";"";"UO_0000065";"24.19";"0.47";"2.10";"20.56";"0";"CHEMBL877825";"Binding affinity towards benzodiazepine site in GABAA receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1134495";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"6.21"
"CHEMBL284327";"";"None";"117.15";"0";"0.20";"(s)-(-)-4-methyl-GABA";"C[C@H](N)CCC(=O)O";"IC50";"'='";"24000.0";"nM";"4.62";"";"";"UO_0000065";"39.43";"0.79";"4.42";"7.30";"0";"CHEMBL683062";"In vitro inhibition of [3H]P4S binding to Gamma-aminobutyric acid receptor of human astrocytes";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1121876";"1";"Scientific Literature";"J Med Chem";"1981";"None";"";"";"";"24.0"
"CHEMBL88648";"";"None";"318.55";"1";"5.98";"4";"CCCC#Cc1ccc(C2SCC(C(C)(C)C)CS2)cc1";"IC50";"'='";"6700.0";"nM";"5.17";"";"";"UO_0000065";"16.24";"0.34";"-0.81";"None";"0";"CHEMBL678039";"Inhibition of [3H]EBOB binding at GABA-gated chloride channel NCB site in bovine brain membranes";"B";"BAO_0000249";"cell membrane format";"Bos taurus";"None";"None";"None";"Brain membranes";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1127158";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1993";"None";"";"";"";"6700.0"
"CHEMBL327802";"";"None";"265.27";"0";"2.47";"1b";"Cn1c(=O)n(-c2nc3ccccc3o2)c2ccccc21";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL650073";"Binding affinity against GABA-A benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1132839";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"10000.0"
"CHEMBL329405";"";"None";"267.31";"0";"3.34";"1c";"Oc1nc2ccccc2n1-c1nc2ccccc2s1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL650073";"Binding affinity against GABA-A benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1132839";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"10000.0"
"CHEMBL88721";"";"None";"384.50";"0";"4.75";"13";"CC(C)(C)C1CSC(c2ccc(C#CCCP(=O)(O)O)cc2)SC1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"20.81";"0.46";"3.25";"13.91";"0";"CHEMBL678039";"Inhibition of [3H]EBOB binding at GABA-gated chloride channel NCB site in bovine brain membranes";"B";"BAO_0000249";"cell membrane format";"Bos taurus";"None";"None";"None";"Brain membranes";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1127158";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1993";"None";"";"";"";"10.0"
"CHEMBL356900";"";"None";"365.18";"0";"3.54";"Ro-133780";"CN1C(=O)CN=C(c2c(F)cccc2F)c2cc(Br)ccc21";"IC50";"'='";"416869383.47";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL650082";"Binding affinity towards benzodiazepine/GABA A receptor.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128247";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"-0.38"
"CHEMBL92697";"";"None";"320.48";"0";"4.26";"10";"CC(C)(C)C1CSC(c2ccc(C#CC(=O)O)cc2)SC1";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"25.45";"0.53";"3.89";"21.86";"0";"CHEMBL678039";"Inhibition of [3H]EBOB binding at GABA-gated chloride channel NCB site in bovine brain membranes";"B";"BAO_0000249";"cell membrane format";"Bos taurus";"None";"None";"None";"Brain membranes";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1127158";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1993";"None";"";"";"";"7.0"
"CHEMBL150977";"";"None";"265.32";"0";"2.08";"Ro-053418";"CN1C(=O)CN=C(c2ccccc2)c2cc(N)ccc21";"IC50";"'='";"2172701.18";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL650082";"Binding affinity towards benzodiazepine/GABA A receptor.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128247";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"-2.663"
"CHEMBL151386";"";"None";"272.25";"0";"2.75";"Ro-074419";"O=C1CN=C(c2c(F)cccc2F)c2ccccc2N1";"IC50";"'='";"52601726.64";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL650082";"Binding affinity towards benzodiazepine/GABA A receptor.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128247";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"-1.279"
"CHEMBL93312";"";"None";"285.30";"0";"2.61";"9g";"COc1ccc2nc(-n3c(O)nc4c3CCCC4)oc2c1";"Ki";"'='";"239.0";"nM";"6.62";"";"";"UO_0000065";"23.21";"0.43";"4.01";"9.03";"0";"CHEMBL650073";"Binding affinity against GABA-A benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1132839";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"239.0"
"CHEMBL93827";"";"None";"269.24";"0";"3.01";"1e";"Oc1nc2ccccc2n1-c1nc2ccc(F)cc2o1";"Ki";"'='";"89.0";"nM";"7.05";"";"";"UO_0000065";"26.19";"0.48";"4.04";"11.00";"0";"CHEMBL650073";"Binding affinity against GABA-A benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1132839";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"89.0"
"CHEMBL299256";"";"None";"297.36";"0";"3.18";"1 (R=Pr)";"CCCOC(=O)c1c(C)nc2c(c1N)c1ccccc1n2C";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"19.17";"0.35";"2.52";"8.13";"0";"CHEMBL681822";"Inhibition of [35S]t-butyl-phosphorothionate (TBPS) binding to Gamma-aminobutyric acid receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128054";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"2.0"
"CHEMBL3329353";"";"None";"281.81";"0";"3.98";"2a";"CCCCn1c(Cc2cccc(Cl)c2)n[nH]c1=S";"IC50";"'='";"567.0";"nM";"6.25";"";"";"UO_0000065";"22.17";"0.47";"2.27";"18.58";"0";"CHEMBL3375241";"Activity at GABAA receptor in rat cerebral cortex assessed as effect on GABA binding affinity by measuring IC50 level at 1 uM by liquid scintillation counting based [3H]muscimol radio-ligand binding assay (GABA Rvb = 406.5 +/- 42 nM)";"B";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559724";"Cerebral cortex";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351688";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"567.0"
"CHEMBL346213";"";"None";"268.29";"0";"2.92";"Ro-208895";"Cc1ccc2c(c1)NC(=O)CN=C2c1ccccc1F";"IC50";"'='";"52601726.64";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL650082";"Binding affinity towards benzodiazepine/GABA A receptor.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128247";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"-1.279"
"CHEMBL57419";"";"None";"283.33";"0";"2.86";"3";"CNc1c(C(=O)OC)c(C)nc2c1c1ccccc1n2C";"IC50";"'='";"17100.0";"nM";"4.77";"";"";"UO_0000065";"16.82";"0.31";"1.91";"8.49";"0";"CHEMBL678606";"Displacement of [35S]TBPS from GABA-A receptor complex at low umolar concentration";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1153654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1993";"None";"";"";"";"17.1"
"CHEMBL58160";"";"None";"269.30";"0";"2.40";"2";"COC(=O)c1c(C)nc2c(c1N)c1ccccc1n2C";"IC50";"'='";"14600.0";"nM";"4.84";"";"";"UO_0000065";"17.96";"0.33";"2.44";"6.89";"0";"CHEMBL678606";"Displacement of [35S]TBPS from GABA-A receptor complex at low umolar concentration";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1153654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1993";"None";"";"";"";"14.6"
"CHEMBL309854";"";"None";"399.50";"0";"4.03";"1l";"COCCN1CCC[C@@H]1Cc1c[nH]c2ccc(-n3cnc4cc(C#N)ccc43)cc12";"Log IC50";"'='";"-7.62";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL654259";"Binding affinity to the benzodiazepine receptor assayed using 0.5 nM [3H]flunitrazapam as radioligand in guinea pig cerebellum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638233";"Cerebellum";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128050";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"-7.62"
"CHEMBL58523";"";"None";"359.43";"0";"4.31";"9";"CCOC(=O)c1c(C)nc2c(c1N)c1ccccc1n2Cc1ccccc1";"IC50";"";"";"nM";"";"";"Insoluble";"UO_0000065";"";"";"";"";"0";"CHEMBL678607";"Displacement of [35S]TBPS from GABA-A receptor complex at low umolar concentration (insoluble)";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1153654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1993";"None";"";"";"";""
"CHEMBL156031";"";"None";"201.27";"0";"1.52";"(S)-3";"CN(C)[C@H]1Cc2cccc3ncn(c23)C1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL650072";"Percent inhibition of [3H]flunitrazepam binding to GABA-A benzodiazepine receptor at 1 uM";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1130416";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"50.0"
"CHEMBL85481";"";"None";"286.28";"0";"2.78";"Ro-056822";"CN1C(=O)CN=C(c2ccccc2F)c2cc(F)ccc21";"IC50";"'='";"195884467.35";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL650082";"Binding affinity towards benzodiazepine/GABA A receptor.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128247";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"-0.708"
"CHEMBL1125";"DESMETHYLOLANZAPINE";"None";"298.42";"0";"3.10";"2";"Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL876081";"In vitro binding affinity for neuronal GABA-A benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1150510";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"10000.0"
"CHEMBL292757";"";"None";"154.17";"0";"0.07";"iso-THAZ";"Oc1onc2c1CCNCC2";"IC50";"'='";"16000.0";"nM";"4.80";"";"";"UO_0000065";"31.11";"0.60";"4.73";"8.23";"0";"CHEMBL685366";"Displacement of [3H]GABA from gamma-aminobutyric-acid A (GABA-A) receptor";"B";"BAO_0000223";"protein complex format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1126054";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";"";"";"16.0"
"CHEMBL156906";"";"None";"203.25";"0";"0.89";"(S)-6";"CN[C@H]1Cc2cccc3nc(O)n(c23)C1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL650072";"Percent inhibition of [3H]flunitrazepam binding to GABA-A benzodiazepine receptor at 1 uM";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1130416";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"50.0"
"CHEMBL440512";"";"None";"328.44";"0";"3.45";"3";"Cc1cc2c(s1)Nc1ccccc1N=C2N1CC[N+](C)([O-])CC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL876081";"In vitro binding affinity for neuronal GABA-A benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1150510";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"10000.0"
