"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key";"Inchi";"Withdrawn Flag";"Orphan";"Records Key";"Records Name"
"CHEMBL661";"ALPRAZOLAM";"ALPRAZOLAM|ALPRAZOLAM CIV|NIRAVAM|NSC-760140|U 31,889|U-31,889|U-31889|XANAX|XANAX XR";"Small molecule";"4.0";"308.77";"191";"917";"3.58";"43.07";"4";"0";"0";"1";"N";"0.69";"None";"5.01";"3.02";"3.02";"3";"MOL";"0";"22";"4";"0";"0";"308.0829";"-0.84";"NEUTRAL";"C17H13ClN4";"Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2";"VREFGVBLTWBCJP-UHFFFAOYSA-N";"InChI=1S/C17H13ClN4/c1-11-20-21-16-10-19-17(12-5-3-2-4-6-12)14-9-13(18)7-8-15(14)22(11)16/h2-9H,10H2,1H3";"False";"0";"['Alprazolam', 'Alprazolam', '26 (alprazolam)', 'Alprazolam', 'ALPRAZOLAM', '3', '39', 'Alprazolam', 'Alprazolam', 'Alprazolam', 'ALPRAZOLAM', 'Alprazolam', 'Alprazolam', 'Alprazolam', '1', '1', 'alprazolam', 'alprazolam', 'Alprazolam', '8', 'Alprazolam', 'Alprazolam', '2, alprazolam', 'Alprazolam', 'ALPRAZOLAM', '9', 'SID26719699', 'ALPRAZOLAM', 'Alprazolam', 'alprazolam', 'Alprazolam', 'Alprazolam', 'Alprazolam', 'Alprazolam', 'Alprazolam', '1', 'ALPRAZOLAM', '13', 'Alprazolam', 'Alprazolam', 'ALPRAZOLAM', 'SID29215419', 'Alprazolam', '2a', 'ALPRAZOLAM', 'Alprazolam', 'Alprazolam', 'Alprazolam', 'ALPRAZOLAM', 'Alprazolam', 'SAM001246696', '742', 'SID144205245', '8', '8b', 'ALPRAZOLAM', 'ALPRAZOLAM', 'COVC-0141125182', '31', 'Alprazolam', 'Alprazolam', 'Alprazolam', '13; ALP', 'alprazolam', 'Alprazolam']";"['8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene', '8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene', '8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene', 'Alprazolam', 'ALPRAZOLAM', '8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene (alprazolam)', '8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene', '8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene', 'Alprazolam', 'Alprazolam', 'Alprazolam', 'Alprazolam', '8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene', 'Alprazolam', '8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene', '8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene', '8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene', '8-chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene', 'Alprazolam', 'alprazolam', 'Alprazolam', 'Alprazolam', '8-Chloro-1-methyl-6-phenyl-4H-s-triazolo[4,3-a][1,4]-benzodiazepine', 'Alprazolam', 'ALPRAZOLAM', 'Alprazolam', 'SID26719699', 'ALPRAZOLAM', '8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene (Alprazolam)', 'alprazolam', '8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene', 'Alprazolam', '8-chloro-1-methyl-6-phenyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine', '8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene', '8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene', '8-Chloro-1-methyl-6-phenyl-4H-2,3,5,10b-tetraaza-benzo[e]azulene', 'ALPRAZOLAM', 'Alprazolam', 'Alprazolam', 'Alprazolam', 'ALPRAZOLAM', 'SID29215419', 'Alprazolam', 'Alprazolam', 'ALPRAZOLAM', 'Alprazolam', 'Alprazolam', 'Alprazolam', 'ALPRAZOLAM', 'Alprazolam', 'C0164731', None, 'SID144205245', '8-chloro-1-methyl-6-phenyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine', '8-Chloro-1-methyl-6-phenyl-4H-s-triazolo[4,3-a][1,4]-benzodiazepine', 'ALPRAZOLAM', 'ALPRAZOLAM', 'ALPRAZOLAM', 'Alprazolam', 'Alprazolam', 'Alprazolam', 'Alprazolam', 'Alprazolam', 'alprazolam', 'Alprazolam']"
"CHEMBL3681419";"BASMISANIL";"BASMISANIL|RG-1662|RG1662|RO-5186582|RO5186582";"Small molecule";"2.0";"445.47";"12";"39";"2.63";"102.60";"7";"0";"0";"5";"N";"0.59";"None";"2.28";"1.62";"1.62";"3";"MOL";"0";"31";"8";"0";"0";"445.1108";"-2.13";"NEUTRAL";"C21H20FN3O5S";"Cc1onc(-c2ccc(F)cc2)c1COc1ccc(C(=O)N2CCS(=O)(=O)CC2)cn1";"VCGRFBXVSFAGGA-UHFFFAOYSA-N";"InChI=1S/C21H20FN3O5S/c1-14-18(20(24-30-14)15-2-5-17(22)6-3-15)13-29-19-7-4-16(12-23-19)21(26)25-8-10-31(27,28)11-9-25/h2-7,12H,8-11,13H2,1H3";"False";"0";"['BASMISANIL', '39; RG1662', 'BASMISANIL', 'BASMISANIL', 'BDBM133427', 'BASMISANIL', '2', '4', 'EUB0002024a']";"['BASMISANIL', 'Basmisanil', 'BASMISANIL', 'BASMISANIL', 'US8846719, 112', 'BASMISANIL', '(1,1-dioxidothiomorpholino)(6-((3-(4-fluorophenyl)-5-methylisoxazol-4-yl)methoxy)pyridin-3-yl)methanone', 'Basmisanil', 'Basmisanil']"
"CHEMBL4747220";"";"";"Unknown";"";"345.41";"6";"7";"3.47";"73.45";"7";"1";"0";"5";"N";"0.60";"None";"5.84";"3.10";"3.09";"4";"MOL";"-1";"26";"7";"1";"0";"345.1702";"-2.03";"NEUTRAL";"C19H19N7";"Cc1cc(Nc2ccc(-n3ccnc3)nc2)nc2c1ncn2CC1CC1";"NBMBJGUURXSJBY-UHFFFAOYSA-N";"InChI=1S/C19H19N7/c1-13-8-16(24-19-18(13)22-12-26(19)10-14-2-3-14)23-15-4-5-17(21-9-15)25-7-6-20-11-25/h4-9,11-12,14H,2-3,10H2,1H3,(H,23,24)";"False";"-1";"['31']";"['N-(6-(1H-imidazol-1-yl)pyridin-3-yl)-3-(cyclopropylmethyl)-7-methyl-3H-imidazo[4,5-b]pyridin-5-amine']"
"CHEMBL149287";"";"";"Small molecule";"";"298.32";"3";"3";"2.23";"53.66";"5";"1";"0";"1";"N";"0.75";"13.15";"6.12";"2.13";"2.11";"3";"MOL";"-1";"22";"5";"1";"0";"298.1230";"-1.14";"NEUTRAL";"C16H15FN4O";"CN1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1";"AMJVXTZMTJLSAC-UHFFFAOYSA-N";"InChI=1S/C16H15FN4O/c1-20-7-6-13-11(8-20)15-18-14(9-21(15)16(22)19-13)10-4-2-3-5-12(10)17/h2-5,9H,6-8H2,1H3,(H,19,22)";"False";"-1";"['25']";"['2-(2-Fluoro-phenyl)-8-methyl-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL342270";"";"";"Small molecule";"";"375.41";"6";"9";"3.19";"66.55";"6";"1";"0";"3";"N";"0.60";"13.15";"5.49";"2.64";"2.63";"4";"MOL";"-1";"28";"6";"1";"0";"375.1495";"-1.39";"NEUTRAL";"C21H18FN5O";"Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(Cc1ccncc1)CC2";"BERJRHQIPAWMTI-UHFFFAOYSA-N";"InChI=1S/C21H18FN5O/c22-17-4-2-1-3-15(17)19-13-27-20(24-19)16-12-26(10-7-18(16)25-21(27)28)11-14-5-8-23-9-6-14/h1-6,8-9,13H,7,10-12H2,(H,25,28)";"False";"-1";"['43']";"['2-(2-Fluoro-phenyl)-8-pyridin-4-ylmethyl-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL3647580";"";"";"Small molecule";"";"458.95";"1";"1";"5.33";"77.74";"6";"0";"1";"5";"N";"0.40";"None";"2.52";"3.82";"3.82";"4";"MOL";"-1";"31";"6";"0";"1";"458.0980";"-1.74";"NEUTRAL";"C22H20ClFN4O2S";"CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C(C)C)ccc2F)c(Cl)c1";"AUSBOPQXKDERQI-UHFFFAOYSA-N";"InChI=1S/C22H20ClFN4O2S/c1-4-31(29,30)15-6-7-16(19(23)10-15)17-9-14(5-8-20(17)24)18-11-26-27-22-21(18)25-12-28(22)13(2)3/h5-13H,4H2,1-3H3";"False";"-1";"['BDBM144271']";"['US8952008, 39']"
"CHEMBL1681892";"";"";"Small molecule";"";"452.39";"2";"4";"6.82";"39.94";"4";"0";"1";"4";"N";"0.34";"None";"3.46";"6.99";"6.99";"4";"MOL";"-1";"31";"4";"0";"1";"451.1218";"-0.88";"NEUTRAL";"C25H23Cl2N3O";"CC1(C)CCc2ncc3c(OCc4ccccc4Cl)n(-c4ccc(Cl)cc4)nc3c2C1";"XSXHDMUABOGLFX-UHFFFAOYSA-N";"InChI=1S/C25H23Cl2N3O/c1-25(2)12-11-22-19(13-25)23-20(14-28-22)24(31-15-16-5-3-4-6-21(16)27)30(29-23)18-9-7-17(26)8-10-18/h3-10,14H,11-13,15H2,1-2H3";"False";"-1";"['8']";"['3-(2-chlorobenzyloxy)-2-(4-chlorophenyl)-8,8-dimethyl-6,7,8,9-tetrahydro-2H-pyrazolo[4,3-c]quinoline']"
"CHEMBL510764";"";"";"Small molecule";"";"238.29";"7";"7";"3.70";"45.75";"2";"1";"0";"3";"N";"0.71";"12.36";"2.64";"2.96";"2.96";"3";"MOL";"-1";"18";"3";"1";"0";"238.1106";"0.06";"NEUTRAL";"C15H14N2O";"CCCC(=O)c1cc2c(cn1)[nH]c1ccccc12";"QIZPCEVRKTWHIE-UHFFFAOYSA-N";"InChI=1S/C15H14N2O/c1-2-5-15(18)13-8-11-10-6-3-4-7-12(10)17-14(11)9-16-13/h3-4,6-9,17H,2,5H2,1H3";"False";"-1";"['Table 1, R8C1', '87g']";"['1-(9H-pyrido[3,4-b]indol-3-yl)butan-1-one', '1-(9H-pyrido[3,4-b]indol-3-yl)butan-1-one']"
"CHEMBL4759403";"";"";"Unknown";"";"335.37";"6";"7";"2.92";"81.07";"6";"2";"0";"4";"N";"0.77";"12.17";"5.71";"1.86";"1.85";"3";"MOL";"-1";"25";"7";"2";"0";"335.1382";"-1.38";"NEUTRAL";"C18H17N5O2";"O=C1COc2cc(Nc3cc4c(cn3)ncn4CC3CC3)ccc2N1";"NQOIVTNXEBEPQR-UHFFFAOYSA-N";"InChI=1S/C18H17N5O2/c24-18-9-25-16-5-12(3-4-13(16)22-18)21-17-6-15-14(7-19-17)20-10-23(15)8-11-1-2-11/h3-7,10-11H,1-2,8-9H2,(H,19,21)(H,22,24)";"False";"-1";"['9']";"['7-(1-(cyclopropylmethyl)-1H-imidazo[4,5-c]pyridin-6-ylamino)-2H-benzo[b][1,4]oxazin-3(4H)-one']"
"CHEMBL4785208";"";"";"Unknown";"";"345.41";"6";"7";"3.47";"73.45";"7";"1";"0";"5";"N";"0.60";"None";"6.04";"3.10";"3.09";"4";"MOL";"-1";"26";"7";"1";"0";"345.1702";"-1.73";"NEUTRAL";"C19H19N7";"Cc1cc(Nc2ccc(-n3ccnc3)cn2)nc2c1ncn2CC1CC1";"AIPTUGAJMJPLFY-UHFFFAOYSA-N";"InChI=1S/C19H19N7/c1-13-8-17(24-19-18(13)22-12-26(19)10-14-2-3-14)23-16-5-4-15(9-21-16)25-7-6-20-11-25/h4-9,11-12,14H,2-3,10H2,1H3,(H,21,23,24)";"False";"-1";"['32']";"['N-(5-(1H-imidazol-1-yl)pyridin-2-yl)-3-(cyclopropylmethyl)-7-methyl-3H-imidazo[4,5-b]pyridin-5-amine']"
"CHEMBL3647561";"";"";"Small molecule";"";"411.46";"1";"1";"3.23";"89.77";"6";"1";"0";"5";"N";"0.54";"10.09";"2.54";"2.28";"2.28";"4";"MOL";"-1";"29";"7";"1";"0";"411.1165";"-1.57";"NEUTRAL";"C20H18FN5O2S";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)NC)cc4)c3)cnnc21";"FSLTVGCGRDEAQW-UHFFFAOYSA-N";"InChI=1S/C20H18FN5O2S/c1-3-26-12-23-19-17(11-24-25-20(19)26)14-6-9-18(21)16(10-14)13-4-7-15(8-5-13)29(27,28)22-2/h4-12,22H,3H2,1-2H3";"False";"-1";"['BDBM144252']";"['US8952008, 8']"
"CHEMBL3647562";"";"";"Small molecule";"";"396.45";"4";"6";"3.72";"77.74";"6";"0";"0";"4";"N";"0.53";"None";"2.54";"2.29";"2.29";"4";"MOL";"-1";"28";"6";"0";"0";"396.1056";"-1.44";"NEUTRAL";"C20H17FN4O2S";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(C)(=O)=O)cc4)c3)cnnc21";"WUHRQXVEDDSYLS-UHFFFAOYSA-N";"InChI=1S/C20H17FN4O2S/c1-3-25-12-22-19-17(11-23-24-20(19)25)14-6-9-18(21)16(10-14)13-4-7-15(8-5-13)28(2,26)27/h4-12H,3H2,1-2H3";"False";"-1";"['BDBM144253', '24']";"['US8952008, 9', "7-Ethyl-4-(6-fluoro-4'-(methylsulfonyl)biphenyl-3-yl)-7H-imidazo[4,5-c]pyridazine"]"
"CHEMBL3647568";"";"";"Small molecule";"";"428.46";"5";"7";"4.25";"77.74";"6";"0";"0";"5";"N";"0.47";"None";"2.54";"2.94";"2.94";"4";"MOL";"-1";"30";"6";"0";"0";"428.1119";"-1.65";"NEUTRAL";"C21H18F2N4O2S";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)CC)cc4F)c3)cnnc21";"WAMORTISASPDPO-UHFFFAOYSA-N";"InChI=1S/C21H18F2N4O2S/c1-3-27-12-24-20-17(11-25-26-21(20)27)13-5-8-18(22)16(9-13)15-7-6-14(10-19(15)23)30(28,29)4-2/h5-12H,3-4H2,1-2H3";"False";"-1";"['BDBM144259', '33']";"['US8952008, 15', "7-Ethyl-4-(4'-(ethylsulfonyl)-2',6-difluorobiphenyl-3-yl)-7H-imidazo[4,5-c]pyridazine"]"
"CHEMBL4796770";"";"";"Unknown";"";"350.38";"5";"6";"2.34";"85.17";"7";"1";"0";"4";"N";"0.78";"None";"3.33";"1.47";"1.47";"3";"MOL";"-1";"26";"8";"1";"0";"350.1491";"-1.32";"NEUTRAL";"C18H18N6O2";"CN1C(=O)COc2cc(Nc3ccc4ncn(CC5CC5)c4n3)cnc21";"ZFGPYZHZJZECAZ-UHFFFAOYSA-N";"InChI=1S/C18H18N6O2/c1-23-16(25)9-26-14-6-12(7-19-18(14)23)21-15-5-4-13-17(22-15)24(10-20-13)8-11-2-3-11/h4-7,10-11H,2-3,8-9H2,1H3,(H,21,22)";"False";"-1";"['19']";"['7-(3-(cyclopropylmethyl)-3H-imidazo[4,5-b]pyridin-5-ylamino)-4-methyl-2H-pyrido[3,2-b][1,4]oxazin-3(4H)-one']"
"CHEMBL4760677";"";"";"Unknown";"";"342.41";"6";"7";"4.28";"68.52";"6";"1";"0";"4";"N";"0.60";"13.64";"5.02";"3.45";"3.45";"4";"MOL";"-1";"26";"6";"1";"0";"342.1593";"-1.05";"NEUTRAL";"C20H18N6";"Cc1cc(Nc2ccc(-c3ccncc3)cn2)nc2c1ncn2C1CC1";"NAJDPKKSTAAVAV-UHFFFAOYSA-N";"InChI=1S/C20H18N6/c1-13-10-18(25-20-19(13)23-12-26(20)16-3-4-16)24-17-5-2-15(11-22-17)14-6-8-21-9-7-14/h2,5-12,16H,3-4H2,1H3,(H,22,24,25)";"False";"-1";"['27']";"["N-(3,4'-bipyridin-6-yl)-3-cyclopropyl-7-methyl-3H-imidazo[4,5-b]pyridin-5-amine"]"
"CHEMBL4794167";"";"";"Unknown";"";"350.38";"6";"7";"2.34";"85.17";"7";"1";"0";"4";"N";"0.78";"13.22";"4.48";"1.70";"1.70";"3";"MOL";"-1";"26";"8";"1";"0";"350.1491";"-1.11";"NEUTRAL";"C18H18N6O2";"CN1C(=O)COc2nc(Nc3cc4c(cn3)ncn4CC3CC3)ccc21";"AMWNRMKYGKWUDE-UHFFFAOYSA-N";"InChI=1S/C18H18N6O2/c1-23-13-4-5-15(22-18(13)26-9-17(23)25)21-16-6-14-12(7-19-16)20-10-24(14)8-11-2-3-11/h4-7,10-11H,2-3,8-9H2,1H3,(H,19,21,22)";"False";"-1";"['15']";"['6-(1-(cyclopropylmethyl)-1H-imidazo[4,5-c]pyridin-6-ylamino)-1-methyl-1H-pyrido[2,3-b][1,4]oxazin-2(3H)-one']"
"CHEMBL3647563";"";"";"Small molecule";"";"442.49";"1";"1";"4.64";"77.74";"6";"0";"0";"5";"N";"0.45";"None";"2.54";"3.51";"3.51";"4";"MOL";"-1";"31";"6";"0";"0";"442.1275";"-1.53";"NEUTRAL";"C22H20F2N4O2S";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)C(C)C)cc4F)c3)cnnc21";"BEYKYYPVHZJYIG-UHFFFAOYSA-N";"InChI=1S/C22H20F2N4O2S/c1-4-28-12-25-21-18(11-26-27-22(21)28)14-5-8-19(23)17(9-14)16-7-6-15(10-20(16)24)31(29,30)13(2)3/h5-13H,4H2,1-3H3";"False";"-1";"['BDBM144254']";"['US8952008, 10']"
"CHEMBL3647570";"";"";"Small molecule";"";"390.47";"1";"1";"3.51";"77.74";"6";"0";"0";"3";"N";"0.53";"None";"2.52";"2.34";"2.34";"4";"MOL";"-1";"28";"6";"0";"0";"390.1150";"-1.17";"NEUTRAL";"C21H18N4O2S";"CCn1cnc2c(-c3cccc(-c4ccc5c(c4)CCS5(=O)=O)c3)cnnc21";"XXVFFMJLOKOSQM-UHFFFAOYSA-N";"InChI=1S/C21H18N4O2S/c1-2-25-13-22-20-18(12-23-24-21(20)25)16-5-3-4-14(10-16)15-6-7-19-17(11-15)8-9-28(19,26)27/h3-7,10-13H,2,8-9H2,1H3";"False";"-1";"['BDBM144261']";"['US8952008, 17']"
"CHEMBL3647533";"";"";"Small molecule";"";"424.50";"1";"1";"4.50";"77.74";"6";"0";"0";"5";"N";"0.47";"None";"2.54";"3.37";"3.37";"4";"MOL";"-1";"30";"6";"0";"0";"424.1369";"-1.45";"NEUTRAL";"C22H21FN4O2S";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)C(C)C)cc4)c3)cnnc21";"DZWMTGPUAKIKLC-UHFFFAOYSA-N";"InChI=1S/C22H21FN4O2S/c1-4-27-13-24-21-19(12-25-26-22(21)27)16-7-10-20(23)18(11-16)15-5-8-17(9-6-15)30(28,29)14(2)3/h5-14H,4H2,1-3H3";"False";"-1";"['BDBM144224']";"['US8952008, 1']"
"CHEMBL3647577";"";"";"Small molecule";"";"456.52";"1";"1";"5.20";"77.74";"6";"0";"1";"5";"N";"0.41";"None";"2.52";"3.92";"3.92";"4";"MOL";"-1";"32";"6";"0";"1";"456.1432";"-1.45";"NEUTRAL";"C23H22F2N4O2S";"CC(C)n1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)C(C)C)cc4F)c3)cnnc21";"VEIVGFQGXNUAFW-UHFFFAOYSA-N";"InChI=1S/C23H22F2N4O2S/c1-13(2)29-12-26-22-19(11-27-28-23(22)29)15-5-8-20(24)18(9-15)17-7-6-16(10-21(17)25)32(30,31)14(3)4/h5-14H,1-4H3";"False";"-1";"['BDBM144268']";"['US8952008, 36']"
"CHEMBL3647581";"";"";"Small molecule";"";"454.53";"1";"1";"4.68";"86.97";"7";"0";"0";"6";"N";"0.42";"None";"2.52";"3.06";"3.06";"4";"MOL";"-1";"32";"7";"0";"0";"454.1475";"-1.40";"NEUTRAL";"C23H23FN4O3S";"CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C(C)C)ccc2F)c(OC)c1";"IIEQMDVLVGLCGV-UHFFFAOYSA-N";"InChI=1S/C23H23FN4O3S/c1-5-32(29,30)16-7-8-17(21(11-16)31-4)18-10-15(6-9-20(18)24)19-12-26-27-23-22(19)25-13-28(23)14(2)3/h6-14H,5H2,1-4H3";"False";"-1";"['BDBM144272']";"['US8952008, 40']"
"CHEMBL3647541";"";"";"Small molecule";"";"422.49";"1";"1";"4.43";"77.74";"6";"0";"0";"5";"N";"0.48";"None";"2.51";"2.91";"2.91";"4";"MOL";"-1";"30";"6";"0";"0";"422.1213";"-1.39";"NEUTRAL";"C22H19FN4O2S";"CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3CC3)ccc2F)cc1";"VHCWLHRZDCQZHQ-UHFFFAOYSA-N";"InChI=1S/C22H19FN4O2S/c1-2-30(28,29)17-8-3-14(4-9-17)18-11-15(5-10-20(18)23)19-12-25-26-22-21(19)24-13-27(22)16-6-7-16/h3-5,8-13,16H,2,6-7H2,1H3";"False";"-1";"['BDBM144232']";"['US8952008, 19']"
"CHEMBL3647564";"";"";"Small molecule";"";"435.48";"1";"1";"3.98";"101.53";"7";"0";"0";"5";"N";"0.47";"None";"2.54";"2.65";"2.65";"4";"MOL";"-1";"31";"7";"0";"0";"435.1165";"-1.80";"NEUTRAL";"C22H18FN5O2S";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)CC)cc4C#N)c3)cnnc21";"HKVVATNYIHDBAE-UHFFFAOYSA-N";"InChI=1S/C22H18FN5O2S/c1-3-28-13-25-21-19(12-26-27-22(21)28)14-5-8-20(23)18(10-14)17-7-6-16(9-15(17)11-24)31(29,30)4-2/h5-10,12-13H,3-4H2,1-2H3";"False";"-1";"['BDBM144255']";"['US8952008, 11']"
"CHEMBL5290464";"";"";"";"";"300.31";"6";"6";"2.74";"84.44";"5";"2";"0";"4";"N";"0.72";"9.43";"2.11";"1.99";"1.99";"3";"MOL";"-1";"22";"6";"2";"0";"300.1110";"0.21";"NEUTRAL";"C16H16N2O4";"CCOC(=O)c1ncc2[nH]c3ccc(O)cc3c2c1COC";"VJVAWKPXJCDEQG-UHFFFAOYSA-N";"InChI=1S/C16H16N2O4/c1-3-22-16(20)15-11(8-21-2)14-10-6-9(19)4-5-12(10)18-13(14)7-17-15/h4-7,18-19H,3,8H2,1-2H3";"False";"-1";"['89b']";"['ethyl 6-hydroxy-4-(methoxymethyl)-9H-pyrido[3,4-b]indole-3-carboxylate']"
"CHEMBL499814";"";"";"Small molecule";"";"226.28";"7";"7";"3.50";"37.91";"2";"1";"0";"3";"N";"0.74";"13.45";"2.78";"3.19";"3.19";"3";"MOL";"-1";"17";"3";"1";"0";"226.1106";"-0.57";"NEUTRAL";"C14H14N2O";"CCCOc1cc2c(cn1)[nH]c1ccccc12";"LPAODQAWVMEXKR-UHFFFAOYSA-N";"InChI=1S/C14H14N2O/c1-2-7-17-14-8-11-10-5-3-4-6-12(10)16-13(11)9-15-14/h3-6,8-9,16H,2,7H2,1H3";"False";"-1";"['Table 1, R7C1', '87j']";"['3-propoxy-9H-pyrido[3,4-b]indole', '3-propoxy-9H-pyrido[3,4-b]indole']"
"CHEMBL363211";"";"";"Small molecule";"";"368.40";"24";"91";"2.09";"109.05";"10";"0";"0";"4";"N";"0.54";"None";"1.08";"1.82";"1.82";"4";"MOL";"-1";"27";"10";"0";"0";"368.1709";"-1.84";"NEUTRAL";"C17H20N8O2";"Cc1cc(-c2nncc3c(C(C)(C)C)c(OCc4ncnn4C)nn23)no1";"QYSYOGCIDRANAR-UHFFFAOYSA-N";"InChI=1S/C17H20N8O2/c1-10-6-11(23-27-10)15-21-19-7-12-14(17(2,3)4)16(22-25(12)15)26-8-13-18-9-20-24(13)5/h6-7,9H,8H2,1-5H3";"False";"-1";"['13', 'MRK-016', 'MRK-016', 'MRK-016', '1', 'MRK-016', '37; MRK-016', '106, MRK-016', '23', 'MRK-016', 'MRK-016', '35; MRK-016', 'EUB0002030a']";"['3-tert-Butyl-7-(5-methyl-isoxazol-3-yl)-2-(2-methyl-2H-[1,2,4]triazol-3-ylmethoxy)-pyrazolo[1,5-d][1,2,4]triazine', 'MRK-016', 'MRK-016', 'MRK-016', '3-tert-butyl-7-(5-methylisoxazol-3-yl)-2-(1-methyl-1H-1,2,4-triazol-5-ylmethoxy)pyrazolo[1,5-d][1,2,4]-triazine', 'MRK-016', '3-(3-tert-butyl-2-((1-methyl-1H-1,2,4-triazol-5-yl)methoxy)pyrazolo[1,5-d][1,2,4]triazin-7-yl)-5-methylisoxazole', '3-(3-tert-butyl-2-((1-methyl-1H-1,2,4-triazol-5-yl)methoxy)pyrazolo[1,5-d][1,2,4]triazin-7-yl)-5-methylisoxazole', '3-(3-tert-butyl-2-((1-methyl-1H-1,2,4-triazol-5-yl)methoxy)pyrazolo[1,5-d][1,2,4]triazin-7-yl)-5-methylisoxazole', 'MRK-016', 'MRK-016', '3-(3-(tert-butyl)-2-((1-methyl-1H-1,2,4-triazol-5-yl)methoxy)pyrazolo[1,5-d][1,2,4]triazin-7-yl)-5-methylisoxazole', 'MRK016']"
"CHEMBL5290746";"";"";"";"";"331.38";"6";"6";"4.11";"67.01";"4";"2";"0";"4";"N";"0.55";"12.49";"3.28";"3.26";"3.26";"4";"MOL";"-1";"25";"5";"2";"0";"331.1321";"-0.68";"NEUTRAL";"C20H17N3O2";"COC(=O)c1cc2c(cn1)[nH]c1ccc(NCc3ccccc3)cc12";"JTYYMOMTGZSRFM-UHFFFAOYSA-N";"InChI=1S/C20H17N3O2/c1-25-20(24)18-10-16-15-9-14(21-11-13-5-3-2-4-6-13)7-8-17(15)23-19(16)12-22-18/h2-10,12,21,23H,11H2,1H3";"False";"-1";"['88b']";"['methyl 6-(benzylamino)-9H-pyrido[3,4-b]indole-3-carboxylate']"
"CHEMBL4537371";"";"";"Unknown";"";"342.36";"4";"8";"2.39";"69.37";"6";"0";"0";"2";"N";"0.53";"None";"3.05";"2.61";"2.61";"3";"MOL";"-1";"26";"6";"0";"0";"342.1117";"-0.77";"NEUTRAL";"C20H14N4O2";"C#Cc1ccc2c(c1)C(c1ccccn1)=NCc1c(C(=O)OC)ncn1-2";"LWYYAGMSQFPJGP-UHFFFAOYSA-N";"InChI=1S/C20H14N4O2/c1-3-13-7-8-16-14(10-13)18(15-6-4-5-9-21-15)22-11-17-19(20(25)26-2)23-12-24(16)17/h1,4-10,12H,11H2,2H3";"False";"-1";"['27; MP-III-024']";"['methyl 8-ethynyl-6-(pyridin-2-yl)-4H-benzo[f]imidazo[1,5-a][1,4]diazepine-3-carboxylate']"
